,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,14.0,14.0,14.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.0,10.0,7.0,10.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5.0,5.0,7.0,7.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6.0,6.0,8.0,8.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7.0,7.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1946.7,2082.3,1720.2,1659.0,1552.0,1547.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,60.69561038017273,62.07910306453705,138.26548986434938,138.1805988073349,389.2117925167084,374.5193267583847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
8,1855.0,2020.0,1967.0,1969.0,1812.0,1949.0,1935.0,2037.0,1926.0,1997.0,2162.0,2054.0,2074.0,2340.0,2001.0,1931.0,2098.0,2134.0,2076.0,1953.0,1862.0,1874.0,1666.0,1691.0,1588.0,1714.0,1806.0,1650.0,1740.0,1611.0,1494.0,1812.0,1619.0,1768.0,1558.0,1734.0,1519.0,1473.0,1888.0,1725.0,1637.0,1591.0,1471.0,1426.0,1533.0,1457.0,1427.0,1757.0,1660.0,1561.0,1586.0,1510.0,1399.0,1580.0,1472.0,1635.0,1663.0,1565.0,1634.0,1427.0
9,57.6216926574707,59.52459931373596,60.41971278190613,59.83385610580444,63.78616523742676,61.044941663742065,61.20132875442505,61.98865866661072,61.73538684844971,59.79973292350769,61.92411708831787,59.36736035346985,66.8286075592041,63.403794288635254,62.7258198261261,64.19781279563904,62.45886492729187,60.53494596481323,60.12218260765076,59.22749972343445,138.964537858963,134.63484930992126,134.99185585975647,142.86115336418152,143.6091752052307,143.83094906806946,135.43104767799377,138.8363823890686,138.19979810714722,131.29512238502502,137.78525304794312,146.31758832931519,144.02047204971313,131.64726662635803,134.9051022529602,139.38791751861572,133.34012246131897,131.4328875541687,144.5398302078247,138.42951583862305,384.26098465919495,384.0414502620697,390.1457278728485,381.8458800315857,389.4926540851593,392.62325739860535,387.3151316642761,409.2166106700897,386.1477870941162,387.02841210365295,377.64537286758423,371.53887009620667,369.2933919429779,375.0087196826935,370.1303861141205,375.13894271850586,382.3066153526306,371.78087401390076,370.9062588214874,381.4438042640686
